"CFS #","Case #","Date Reported","Date Occurred","Address","Incident","Disposition"
"CFS17-04-26-004644","UPD-170608","04/26/17 22:06","04/26/17 22:06","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: RUGBY FIELD, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-26-004647","UPD-170609","04/26/17 23:05","04/26/17 22:30","34 SOUTH COLLEGE STREET Common Name: VOIGT HALL, Athens, OH 45701","TELECOMMUNICATIONS HARASSMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-26-004646","UPD","04/26/17 23:26","","OXBOW TRAIL/DRIVE Common Name: OXBOW TRAIL/DRIVE Location Detail: @SOUTH GREEN DRIVE","TRAFFIC DRIVING UPON SIDEWALK AREA 4511.711","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-27-004652","UPD","04/27/17 02:29","","Common Name: SOUTH GREEN GARAGE","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-27-004670","UPD-170610","04/27/17 13:48","04/27/17 13:48","35 SOUTH CONGRESS Common Name: BROMLEY HALL, Athens, OH 45701","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-27-004677","UPD-170611","04/27/17 15:11","04/27/17 15:11","WEST GREEN GULCH Common Name: PARKING LOT 114 Location Detail: BEHIND WILSON HALL","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-27-004681","UPD","04/27/17 16:59","","45 EAST GREEN STREET Common Name: LINCOLN HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-27-004683","UPD","04/27/17 18:28","","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: ROOM 402, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-27-004684","UPD-170612","04/27/17 18:47","04/20/17 15:00","N. MCKINLEY AVE. Common Name: NELSON DINING HALL Location Detail: LOCKER ROOM, Athens, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-27-004686","UPD","04/27/17 21:19","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-27-004689","UPD","04/27/17 22:08","","OXBOW TRAIL Common Name: PARKING LOT 122","TRAFFIC CRASH ","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-27-004690","UPD","04/27/17 22:29","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, Athens, OH 45701","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004701","UPD-170613","04/28/17 06:56","04/28/17 06:56","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: COMMENCEMENT","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004705","UPD-170614","04/28/17 08:10","04/21/17 00:00","59 EAST GREEN DRIVE Common Name: SHIVELY HALL Location Detail: ROOM 111  RESTROOM, Athens, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004718","UPD","04/28/17 12:39","","N. MCKINLEY AVE Common Name: NELSON COMMONS Location Detail: DOCK AREA","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004712","UPD","04/28/17 13:01","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004719","UPD","04/28/17 13:11","","N. MCKINLEY AVE Common Name: NELSON COMMONS Location Detail: LOADING DOCK","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004721","UPD","04/28/17 13:17","","58 EAST GREEN DRIVE Common Name: GAMERTSFELDER HALL","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004724","UPD","04/28/17 13:51","","101 WEST GREEN DRIVE Common Name: RYORS HALL Location Detail: ROOM 245, Athens, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004726","UPD","04/28/17 14:03","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: DUMPSTER AREA, Athens, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004727","UPD-170616","04/28/17 14:34","04/28/17 14:34","SOUTH GREEN DRIVE - CLIPPINGER Common Name: PARKING LOT 88, Athens, OH 45701","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004728","UPD","04/28/17 14:41","","30 PARK PLACE Common Name: ALDEN LIBRARY, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004734","UPD","04/28/17 16:44","","PARK PLACE Common Name: PARK PLACE Location Detail: 15 PARK PL,  WALTER INTERNATIONAL ROOM 206","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004738","UPD","04/28/17 17:33","","88 UNIVERSITY TERRACE Common Name: SCOTT QUADRANGLE Location Detail: ROOM 275, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004739","UPD","04/28/17 20:27","","SHAFER STREET Common Name: SHAFER STREET, Athens, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-28-004743","UPD-170617","04/28/17 23:00","04/28/17 23:00","99 WEST GREEN DRIVE Common Name: TREUDLEY HALL Location Detail: LOBBY, Athens, OH 45701","RECOVERED PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004745","UPD","04/29/17 00:56","","RICHLAND AVENUE Common Name: RICHLAND AVENUE, Athens, OH 45701","TRAFFIC FAILURE TO DISPLAY LIC. PLATE/STICKER 4503.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004746","UPD","04/29/17 01:24","","WASHINGTON STREET Common Name: WASHINGTON STREET Location Detail: @COLLEGE STREET","CONVERSION_TRAFFIC TWO HEADLIGHTS REQUIRED 4513.04","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004751","UPD-170618","04/29/17 06:55","04/29/17 06:54","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: COMMENCEMENT","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004758","UPD-170619","04/29/17 08:16","04/29/17 08:16","RICHLAND AND SHAFER Common Name: BINGHAM HOUSE, Athens, OH 45701","TRAFFIC DRIVING UNDER FRA SUSPENSION 4510.16","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004760","UPD-170620","04/29/17 09:03","04/29/17 09:03","SHAFER STREET Common Name: PARKING LOT 128 Location Detail: SHAFER, Athens, OH 45701","INTOXICATED PERSON","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004763","UPD","04/29/17 09:37","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: ROOM 464, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004764","UPD","04/29/17 09:51","","WEST GREEN - STOCKER/IRVINE Common Name: PARKING LOT 115","PARKING COMPLAINT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004765","UPD","04/29/17 10:30","","SOUTH GREEN DRIVE Common Name: ADAMS HALL Location Detail: ROOM 454, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004770","UPD","04/29/17 11:54","","OXBOW TRAIL/DRIVE Common Name: OXBOW TRAIL/DRIVE","VEHICLE FIRE","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004771","UPD-170621","04/29/17 12:06","04/29/17 12:06","OXBOW DRIVE - BIRD Common Name: PARKING LOT 120","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004774","UPD","04/29/17 13:56","","S. COLLEGE STREET Common Name: RADIO-TELEVISION, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004773","UPD-170623","04/29/17 14:04","04/29/17 14:04","OXBOW TRAIL/DRIVE Common Name: OXBOW TRAIL/DRIVE","TRAFFIC CRASH ","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-29-004782","UPD-170624","04/29/17 17:50","04/29/17 17:50","95 RICHLAND AVENUE Common Name: CONVOCATION CENTER Location Detail: ROOM 321","RECOVERED PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-30-004800","UPD-170625","04/30/17 07:00","04/28/17 17:00","W.UNION AND FACTORY STS. Common Name: HUMAN RESOURCES BLDG.","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-04-30-004807","UPD","04/30/17 13:52","","OXBOW TRAIL Common Name: STOCKER HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-01-004826","UPD-170626","05/01/17 09:02","05/01/17 09:02","UNION STREET Common Name: UNION STREET Location Detail: AT COLLEGE STREET","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-01-004827","UPD","05/01/17 09:46","","SOUTH GREEN DRIVE Common Name: ADAMS HALL, Athens, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-02-004864","UPD","05/02/17 16:32","","WEST UNION STREET Common Name: HDL CENTER Location Detail: ROOM 154B","EMERGENCY CALL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-02-004869","UPD","05/02/17 22:52","","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: AT UNIVERSITY TERRACE, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-04-004902","UPD","05/04/17 05:51","","97 WEST GREEN DRIVE Common Name: JAMES HALL Location Detail: 3RD FLOOR STAIRWELL NEAR ROOM 310","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-04-004913","UPD-170628","05/04/17 11:00","05/04/17 11:00","57 EAST GREEN DRIVE Common Name: PERKINS HALL Location Detail: ROOM 332, ATHENS, OH 45701","POSSESSION OF DRUG PARAPHERNALIA","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-04-004915","UPD-170629","05/04/17 14:44","05/04/17 09:00","WEST GREEN DRIVE Common Name: PARKING LOT 111 Location Detail: CLOSE TO BALL FIELD","PROPERTY DAMAGE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-04-004922","UPD","05/04/17 18:14","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-04-004928","UPD","05/04/17 21:52","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-05-004931","UPD","05/05/17 01:10","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-05-004934","UPD","05/05/17 03:45","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-05-004941","UPD","05/05/17 09:06","","Common Name: UNIVERSITY TERRACE Location Detail: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-05-004948","UPD","05/05/17 14:49","","SHAFER STREET Common Name: SHAFER STREET Location Detail: RICHLAND, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-05-004954","UPD","05/05/17 17:24","","UNIVERSITY TERRACE Common Name: ELLIS HALL Location Detail: ROOM 119, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-05-004959","UPD","05/05/17 22:27","","OXBOW TRAIL/DRIVE Common Name: OXBOW TRAIL/DRIVE","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-06-004967","UPD-170630","05/06/17 07:02","05/06/17 07:02","UNIVERSITY TERRACE Common Name: T.B. MEMORIAL AUDITORIUM, ATHENS, OH 45701","EDC DEPLOYMENT","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-06-004976","UPD","05/06/17 21:15","","MILL STREET Common Name: MILL STREET Location Detail: LOWER SEIGFRED","CONVERSION_TRAFFIC TAIL LIGHTS AND ILLUMINATION OF REAR LICENSE PLATE 4513.05","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-07-004995","UPD","05/07/17 23:55","","RICHLAND AVENUE Common Name: RICHLAND AVENUE Location Detail: NEAR 682, ATHENS, OH 45701","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-08-004996","UPD","05/08/17 00:36","","UNION STREET Common Name: UNION STREET Location Detail: @COURT STREET","TRAFFIC HIGHWAY TRAFFIC SIGNAL INDICATIONS 4511.13","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-08-005001","UPD","05/08/17 07:29","","SOUTH GREEN Common Name: SOUTH GREEN","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-08-005005","UPD-170631","05/08/17 09:47","05/08/17 09:47","E CIRCLE DR Common Name: BUILDING 14, ATHENS, OH 45701","CONVERSION_LARCENY-THEFT THEFT - FROM BUILDINGS 2913","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-08-005017","UPD","05/08/17 19:21","","SHAFER STREET Common Name: SHAFER STREET Location Detail: NEAR RICHLAND AVE, ATHENS, OH 45701","CONVERSION_TRAFFIC SPEED 4511.21","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-09-005025","UPD","05/09/17 11:18","","60 E.GREEN DR. Common Name: TIFFIN HALL Location Detail: ROOM 141, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-10-005047","UPD","05/10/17 10:23","","BLDG 23, RIDGES Common Name: RIDGES AUDITORIUM/BLDG 23 Location Detail: LOT 210, ATHENS, OH 45701","RECOVERED PROPERTY","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-10-005048","UPD-170633","05/10/17 10:26","05/08/17 16:00","E CIRCLE DR Common Name: BUILDING 9 - SURPLUS, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-11-005066","UPD","05/11/17 08:23","","Common Name: SARGENT GARAGE, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-11-005072","UPD-170635","05/11/17 14:46","05/11/17 00:00","SHAFER STREET Common Name: SHAFER STREET Location Detail: AT RICHLAND AVE, ATHENS, OH 45701","TRAFFIC DRIVING UNDER FRA SUSPENSION 4510.16","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-11-005075","UPD","05/11/17 15:00","","N. MCKINLEY AVE. Common Name: NELSON DINING HALL Location Detail: NELSON COURT, ATHENS, OH 45701","TRESPASSING OFFENSES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-11-005082","UPD-170636","05/11/17 23:41","05/11/17 23:41","14 UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE, ATHENS, OH 45701","ALCOHOL OFFENSE","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-12-005084","UPD-170637","05/12/17 00:58","05/12/17 00:58","STIMSON AVENUE Common Name: STIMSON AVENUE Location Detail: @PALMER, ATHENS, OH 45701","TRAFFIC M/C/BICYCLE LAWS-HELMET,EYE-PROTECTION,ETC 4511.53","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-12-005090","UPD-170638","05/12/17 08:31","05/12/17 08:31","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-12-005093","UPD-170639","05/12/17 10:52","05/12/17 10:52","SHAFER STREET Common Name: SHAFER STREET Location Detail: RICHLAND, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-12-005096","UPD-170640","05/12/17 13:45","05/12/17 13:45","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-12-005097","UPD","05/12/17 14:12","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: BRYAN HALL, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-12-005103","UPD-170641","05/12/17 15:19","05/12/17 15:43","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE Location Detail: NEAR ATKINSON HOUSE, ATHENS, OH 45701","CONVRESION_OPERATIONS OUTSTANDING WARRANTS","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-12-005105","UPD","05/12/17 15:35","","CITY BUILDING, E. WASHINGTON ST. Common Name: ATHENS COUNTY MUNICIPAL C Location Detail: FROM TRAFFIC STOP ON S GREEN DR","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-12-005112","UPD","05/12/17 21:33","","UNION STREET Common Name: UNION STREET Location Detail: AT COLLEGE ST","TRAFFIC DETAIL","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-13-005115","UPD","05/13/17 00:20","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER Location Detail: WATER FLOW MONITOR ROOM 100 A GYM, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-13-005119","UPD","05/13/17 02:32","","11 COLLEGE STREET Common Name: ATHENS POLICE DEPARTMENT Location Detail: FROM STEWART ST NEAR LOT 44, ATHENS, OH 45701","TRANSPORT","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-13-005125","UPD","05/13/17 09:56","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-13-005127","UPD","05/13/17 11:03","","UNION STREET Common Name: UNION STREET Location Detail: COLLEGE STREET","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-13-005129","UPD","05/13/17 14:22","","UNIVERSITY TERRACE Common Name: UNIVERSITY TERRACE Location Detail: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC RIGHT-OF-WAY RULE AT HIGHWAYS, STOP/YIELD SIGNS 4511.43A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-13-005142","UPD","05/13/17 22:04","","SOUTH GREEN DRIVE Common Name: ADAMS HALL, ATHENS, OH 45701","POSSESSION OF  CONTROLLED SUBSTANCES","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-14-005154","UPD-170642","05/14/17 13:09","05/14/17 13:09","BLDG 23, RIDGES Common Name: RIDGES AUDITORIUM/BLDG 23 Location Detail: CEMETARY, ATHENS, OH 45701","DESTRUCTION OF PROPERTY","CONVERSION OUPD - OPEN","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-14-005155","UPD","05/14/17 14:42","","UNION STREET Common Name: UNION STREET","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-14-005157","UPD","05/14/17 15:10","","STATE ROUTE 682","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-14-005158","UPD-170643","05/14/17 15:48","05/14/17 15:48","SOUTH GREEN DR Common Name: SOUTH GREEN DRIVE, ATHENS, OH 45701","CONVERSION_TRAFFIC VEHICLE LICENSE REGISTRATION","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-14-005163","UPD","05/14/17 20:02","","S.GREEN DR/UNIV.TERRACE Common Name: PING STUDENT REC. CENTER, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-14-005164","UPD","05/14/17 20:15","","RIDGES PROPERTY Common Name: RIDGES Location Detail: BLDG 16, ATHENS, OH 45701","FIRE ALARM","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-14-005166","UPD","05/14/17 21:54","","RICHLAND AVE Location Detail: NEAR CARWASH","TRAFFIC MARKED LANES 4511.33A","","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
"CFS17-05-15-005177","UPD-170644","05/15/17 09:24","05/15/17 09:24","COURT STREET Common Name: COURT STREET, ATHENS, OH 45701","TRAFFIC OBEDIANCE TO TRAFFIC CONTROL DEVICES 4511.12","CONVERSION OUPD CLOSED","------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------------"
