university,week,sexual_assault,alcohol_offense,drug_offense,theft,robbery_burglary,alcohol_offense_strict,noise_offense,treatment,week_id,closure_1,closure_1_end,closure_2,closure_2_end,university_enacted_1,university_enacted_2,reason1,reason2,treatment_percent,year,unit_id,graduation_rate_total_cohort_,total_number_of_undergraduates_financial_aid_cohort_,state_abbreviation,fips_state_code,sector_of_institution,level_of_institution,control_of_institution,degree_granting_status,postsecondary_and_title_iv_institution_indicator,institutional_category,institution_size_category,longitude,latitude,x91,total_students_all,total_black_all,total_asian_all,total_women_all,total_men_all,total_undergrad_men,total_undergrad_women,total_undergrad_black,total_undergrad_asian,total_undergrad_hispanic,total_undergrad_white_men,total_undergrad_white_women,total_white_all,ftime_total_undergrad,ftime_total_undergrad_men,ftime_total_undergrad_women,total_students_undergrad,month,ihs_sexual_assault,ihs_alcohol_offense,ihs_theft,ihs_robbery_burglary,ihs_drug_offense,uni_month,sexual_assault_per100,alcohol_offense_per100,theft_per100,robbery_burglary_per100,drug_offense_per100,uni_year
Marshall University,2018-04-23,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,4,0,0,0,0,0,112,0,0,0,0,0,90
Marshall University,2018-04-30,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,4,0,0,0,0,0,112,0,0,0,0,0,90
Marshall University,2018-05-07,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,5,0,0,0,0,0,113,0,0,0,0,0,90
Marshall University,2018-05-14,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,5,0,0,0,0,0,113,0,0,0,0,0,90
Marshall University,2018-05-21,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,5,0,0,0,0,0,113,0,0,0,0,0,90
Marshall University,2018-05-28,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,5,0,0,0,0,0,113,0,0,0,0,0,90
Marshall University,2018-09-03,0,2,0,0,0,2,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,9,0,1.4436354751788103,0,0,0,114,0,15.14692517418964,0,0,0,90
Marshall University,2018-09-10,0,2,1,2,0,2,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,9,0,1.4436354751788103,1.4436354751788103,0,0.8813735870195429,114,0,15.14692517418964,15.14692517418964,0,7.57346258709482,90
Marshall University,2018-09-17,0,3,0,0,0,3,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,9,0,1.8184464592320668,0,0,0,114,0,22.72038776128446,0,0,0,90
Marshall University,2018-09-24,0,1,0,0,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,9,0,0.8813735870195429,0,0,0,114,0,7.57346258709482,0,0,0,90
Marshall University,2018-10-01,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,10,0,0,0,0,0,115,0,0,0,0,0,90
Marshall University,2018-10-08,0,1,3,1,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,10,0,0.8813735870195429,0.8813735870195429,0,1.8184464592320668,115,0,7.57346258709482,7.57346258709482,0,22.72038776128446,90
Marshall University,2018-10-15,0,3,0,0,0,3,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,10,0,1.8184464592320668,0,0,0,115,0,22.72038776128446,0,0,0,90
Marshall University,2018-10-22,0,1,0,0,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,10,0,0.8813735870195429,0,0,0,115,0,7.57346258709482,0,0,0,90
Marshall University,2018-10-29,0,1,0,0,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,10,0,0.8813735870195429,0,0,0,115,0,7.57346258709482,0,0,0,90
Marshall University,2018-11-05,0,1,0,0,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,11,0,0.8813735870195429,0,0,0,116,0,7.57346258709482,0,0,0,90
Marshall University,2018-11-12,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,11,0,0,0,0,0,116,0,0,0,0,0,90
Marshall University,2018-11-19,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,11,0,0,0,0,0,116,0,0,0,0,0,90
Marshall University,2018-11-26,0,0,1,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,11,0,0,0,0,0.8813735870195429,116,0,0,0,0,7.57346258709482,90
Marshall University,2018-12-03,0,1,0,0,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,12,0,0.8813735870195429,0,0,0,117,0,7.57346258709482,0,0,0,90
Marshall University,2018-12-10,0,1,0,0,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,12,0,0.8813735870195429,0,0,0,117,0,7.57346258709482,0,0,0,90
Marshall University,2018-12-17,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,12,0,0,0,0,0,117,0,0,0,0,0,90
Marshall University,2018-12-24,0,0,0,1,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,12,0,0,0.8813735870195429,0,0,117,0,0,7.57346258709482,0,0,90
Marshall University,2018-12-31,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2018,237525,46,9593,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,13204,670,142,7856,5348,4070,5523,525,83,193,3266,4624,10546,7460,3220,4240,9593,12,0,0,0,0,0,117,0,0,0,0,0,90
Marshall University,2019-01-07,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,1,0,0,0,0,0,109,0,0,0,0,0,91
Marshall University,2019-01-14,0,0,1,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,1,0,0,0,0,0.8813735870195429,109,0,0,0,0,7.780890133831311,91
Marshall University,2019-01-21,0,0,1,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,1,0,0,0,0,0.8813735870195429,109,0,0,0,0,7.780890133831311,91
Marshall University,2019-01-28,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,1,0,0,0,0,0,109,0,0,0,0,0,91
Marshall University,2019-02-04,0,1,0,0,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,2,0,0.8813735870195429,0,0,0,110,0,7.780890133831311,0,0,0,91
Marshall University,2019-02-11,0,0,1,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,2,0,0,0,0,0.8813735870195429,110,0,0,0,0,7.780890133831311,91
Marshall University,2019-02-18,0,2,0,0,0,2,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,2,0,1.4436354751788103,0,0,0,110,0,15.561780267662622,0,0,0,91
Marshall University,2019-02-25,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,2,0,0,0,0,0,110,0,0,0,0,0,91
Marshall University,2019-03-04,0,2,0,0,0,2,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,3,0,1.4436354751788103,0,0,0,111,0,15.561780267662622,0,0,0,91
Marshall University,2019-03-11,1,1,0,0,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,3,0.8813735870195429,0.8813735870195429,0,0,0,111,7.780890133831311,7.780890133831311,0,0,0,91
Marshall University,2019-03-18,0,0,1,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,3,0,0,0,0,0.8813735870195429,111,0,0,0,0,7.780890133831311,91
Marshall University,2019-03-25,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,3,0,0,0,0,0,111,0,0,0,0,0,91
Marshall University,2019-04-01,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,4,0,0,0,0,0,112,0,0,0,0,0,91
Marshall University,2019-04-08,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,4,0,0,0,0,0,112,0,0,0,0,0,91
Marshall University,2019-04-15,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,4,0,0,0,0,0,112,0,0,0,0,0,91
Marshall University,2019-04-22,1,0,0,1,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,4,0.8813735870195429,0,0.8813735870195429,0,0,112,7.780890133831311,0,7.780890133831311,0,0,91
Marshall University,2019-04-29,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,4,0,0,0,0,0,112,0,0,0,0,0,91
Marshall University,2019-05-06,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,5,0,0,0,0,0,113,0,0,0,0,0,91
Marshall University,2019-05-13,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,5,0,0,0,0,0,113,0,0,0,0,0,91
Marshall University,2019-05-20,0,0,0,1,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,5,0,0,0.8813735870195429,0,0,113,0,0,7.780890133831311,0,0,91
Marshall University,2019-05-27,0,0,1,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,5,0,0,0,0,0.8813735870195429,113,0,0,0,0,7.780890133831311,91
Marshall University,2019-09-02,0,0,0,1,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,9,0,0,0.8813735870195429,0,0,114,0,0,7.780890133831311,0,0,91
Marshall University,2019-09-09,0,1,0,0,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,9,0,0.8813735870195429,0,0,0,114,0,7.780890133831311,0,0,0,91
Marshall University,2019-09-16,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,9,0,0,0,0,0,114,0,0,0,0,0,91
Marshall University,2019-09-23,0,1,2,0,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,9,0,0.8813735870195429,0,0,1.4436354751788103,114,0,7.780890133831311,0,0,15.561780267662622,91
Marshall University,2019-09-30,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,9,0,0,0,0,0,114,0,0,0,0,0,91
Marshall University,2019-10-07,0,1,0,0,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,10,0,0.8813735870195429,0,0,0,115,0,7.780890133831311,0,0,0,91
Marshall University,2019-10-14,0,1,1,1,0,1,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,10,0,0.8813735870195429,0.8813735870195429,0,0.8813735870195429,115,0,7.780890133831311,7.780890133831311,0,7.780890133831311,91
Marshall University,2019-10-21,0,4,0,1,0,4,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,10,0,2.0947125472611012,0.8813735870195429,0,0,115,0,31.123560535325243,7.780890133831311,0,0,91
Marshall University,2019-10-28,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,10,0,0,0,0,0,115,0,0,0,0,0,91
Marshall University,2019-11-04,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,11,0,0,0,0,0,116,0,0,0,0,0,91
Marshall University,2019-11-11,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,11,0,0,0,0,0,116,0,0,0,0,0,91
Marshall University,2019-11-18,0,0,0,1,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,11,0,0,0.8813735870195429,0,0,116,0,0,7.780890133831311,0,0,91
Marshall University,2019-11-25,0,0,0,0,0,0,0,0,Mon,2018-03-05T00:00:00Z,2018-03-26T00:00:00Z,NA,NA,1,NA,behavior,NA,0,2019,237525,49,NA,WV,54,1,4-year,Public,1,1,"Degree-granting, primarily baccalaureate or above",4,-82.428964,38.422482,NA,12852,604,163,7689,5163,3945,5470,470,101,186,3198,4633,10451,7123,3077,4046,9415,11,0,0,0,0,0,116,0,0,0,0,0,91
